기업명,연도,매출액,영업이익,보고서유형
삼양식품,2019,254073065116.0,36147549107.0,반기보고서
삼양식품,2019,289507893306.0,42137644626.0,사업보고서
삼양식품,2020,330472318755.0,56164636761.0,반기보고서
삼양식품,2020,318034292695.0,39173266955.0,사업보고서
삼양식품,2021,287572019520.0,28600662844.0,반기보고서
삼양식품,2021,354458294639.0,36762751127.0,사업보고서
삼양식품,2022,457496347038.0,51838716727.0,반기보고서
삼양식품,2022,451540224553.0,38536959411.0,사업보고서
삼양식품,2023,530922625222.0,67912424185.0,반기보고서
삼양식품,2023,661991982758.0,79601666594.0,사업보고서
삼양식품,2024,810192259976.0,169587433245.0,반기보고서
삼양식품,2024,917822743770.0,174981717198.0,사업보고서
삼양통상,2016,99530923756.0,12067424442.0,반기보고서
삼양통상,2016,96236381867.0,19041332036.0,사업보고서
삼양통상,2017,88240294446.0,16609368248.0,반기보고서
삼양통상,2017,82349179526.0,13566037082.0,사업보고서
삼양통상,2018,84242917783.0,12312098096.0,반기보고서
삼양통상,2018,98955351476.0,19814196481.0,사업보고서
삼양통상,2019,91326206086.0,19103478963.0,반기보고서
삼양통상,2019,100781246557.0,30333161143.0,사업보고서
삼양통상,2020,93629299439.0,25055362311.0,반기보고서
삼양통상,2020,104787751831.0,32641239247.0,사업보고서
삼양통상,2021,95679696010.0,19859816496.0,반기보고서
삼양통상,2021,98278910596.0,16527436123.0,사업보고서
삼양통상,2022,86976824986.0,10340449297.0,반기보고서
삼양통상,2022,91824009433.0,6104756371.0,사업보고서
삼양통상,2023,91061575204.0,9877568421.0,반기보고서
삼양통상,2023,88196790677.0,7806368615.0,사업보고서
삼양통상,2024,98734380398.0,9338018466.0,반기보고서
삼양통상,2024,92576112896.0,10653836606.0,사업보고서
삼양홀딩스,2016,1150340000000.0,95481000000.0,반기보고서
삼양홀딩스,2016,1161125000000.0,45532000000.0,사업보고서
삼양홀딩스,2017,1175772000000.0,48588000000.0,반기보고서
삼양홀딩스,2017,1220518000000.0,50240000000.0,사업보고서
삼양홀딩스,2018,1258914000000.0,94227000000.0,반기보고서
삼양홀딩스,2018,1304562000000.0,44231000000.0,사업보고서
삼양홀딩스,2019,,,사업보고서
삼양홀딩스,2020,1176795000000.0,66298000000.0,반기보고서
삼양홀딩스,2020,1294431000000.0,104038000000.0,사업보고서
삼양홀딩스,2021,1485913000000.0,198850000000.0,반기보고서
삼양홀딩스,2021,1621400000000.0,152850000000.0,사업보고서
삼양홀딩스,2022,1685137000000.0,100427000000.0,반기보고서
삼양홀딩스,2022,1631641000000.0,31897000000.0,사업보고서
삼양홀딩스,2023,1626907000000.0,45208000000.0,반기보고서
삼양홀딩스,2023,1583946491794.0,49594726814.0,사업보고서
삼양홀딩스,2024,1788503021912.0,89928125637.0,반기보고서
삼양홀딩스,2024,1764761074761.0,37610449209.0,사업보고서
삼영,2016,60938150699.0,-463160260.0,반기보고서
삼영,2016,52697540224.0,-5888455964.0,사업보고서
삼영,2017,55326073590.0,-4740132210.0,반기보고서
삼영,2017,45029046425.0,-9049088410.0,사업보고서
삼영,2018,52712411241.0,-3264744019.0,반기보고서
삼영,2018,50235473472.0,-3009887893.0,사업보고서
삼영,2019,59035793561.0,-740135583.0,반기보고서
삼영,2019,52108289915.0,-165607270.0,사업보고서
삼영,2020,59881722943.0,1573941574.0,반기보고서
삼영,2020,57776053977.0,-256892079.0,사업보고서
삼영,2021,65108022697.0,1411158389.0,반기보고서
삼영,2021,68161753509.0,1180649840.0,사업보고서
삼영,2022,74804470253.0,214702959.0,반기보고서
삼영,2022,72943543237.0,824596056.0,사업보고서
삼영,2023,67970854506.0,1970593178.0,반기보고서
삼영,2023,54615853307.0,4058955915.0,사업보고서
삼영,2024,62838168122.0,4876171004.0,반기보고서
삼영,2024,63201918120.0,4225646087.0,사업보고서
삼영무역,2016,108646265085.0,2413099445.0,반기보고서
삼영무역,2016,115305668705.0,2796385819.0,사업보고서
삼영무역,2017,128526492973.0,4598460845.0,반기보고서
삼영무역,2017,130882159516.0,5316449624.0,사업보고서
삼영무역,2018,137425963274.0,4829537181.0,반기보고서
삼영무역,2018,131835517899.0,1976295822.0,사업보고서
삼영무역,2019,127250358702.0,4594557686.0,반기보고서
삼영무역,2019,146993249734.0,4601528032.0,사업보고서
삼영무역,2020,184377361768.0,9951684900.0,반기보고서
삼영무역,2020,208058486165.0,12400862030.0,사업보고서
삼영무역,2021,226686757711.0,14858740538.0,반기보고서
삼영무역,2021,240346524344.0,9093172331.0,사업보고서
삼영무역,2022,249660412123.0,9491968302.0,반기보고서
삼영무역,2022,242852369372.0,9860134240.0,사업보고서
삼영무역,2023,231371580786.0,9251881842.0,반기보고서
삼영무역,2023,245438635215.0,7930394077.0,사업보고서
삼영무역,2024,245471878453.0,11302585156.0,반기보고서
삼영무역,2024,234719230359.0,7057451787.0,사업보고서
삼영전자공업,2016,106826240454.0,6991288617.0,반기보고서
삼영전자공업,2016,108104855104.0,2658759926.0,사업보고서
삼영전자공업,2017,110885060631.0,6150565420.0,반기보고서
삼영전자공업,2017,118491244007.0,2777775374.0,사업보고서
삼영전자공업,2018,126971163026.0,7810418163.0,반기보고서
삼영전자공업,2018,122711745188.0,5287034174.0,사업보고서
삼영전자공업,2019,103331022002.0,3892131445.0,반기보고서
삼영전자공업,2019,97626300183.0,744974435.0,사업보고서
삼영전자공업,2020,97075889284.0,5344292991.0,반기보고서
삼영전자공업,2020,103492141030.0,3905693893.0,사업보고서
삼영전자공업,2021,120447731024.0,11975576965.0,반기보고서
삼영전자공업,2021,118430063954.0,3736553492.0,사업보고서
삼영전자공업,2022,128929715741.0,13268117311.0,반기보고서
삼영전자공업,2022,98876794214.0,3013920092.0,사업보고서
삼영전자공업,2023,99104691499.0,7419779364.0,반기보고서
삼영전자공업,2023,78184950916.0,-962331399.0,사업보고서
삼영전자공업,2024,85466135558.0,4933575968.0,반기보고서
삼영전자공업,2024,77511805428.0,2366780367.0,사업보고서
삼원강재,2016,135842351825.0,8657910928.0,반기보고서
삼원강재,2016,132556196001.0,7277227545.0,사업보고서
삼원강재,2017,139671601275.0,6257498158.0,반기보고서
삼원강재,2017,136501842501.0,6298528514.0,사업보고서
삼원강재,2018,146055224099.0,5473246971.0,반기보고서
삼원강재,2018,140736597337.0,7671378598.0,사업보고서
삼원강재,2019,142559554645.0,6053498265.0,반기보고서
삼원강재,2019,126777882867.0,4743610714.0,사업보고서
삼원강재,2020,107833879077.0,4567333901.0,반기보고서
삼원강재,2020,138155399793.0,5425218270.0,사업보고서
삼원강재,2021,151757070241.0,4726178603.0,반기보고서
삼원강재,2021,148195474173.0,4823190982.0,사업보고서
삼원강재,2022,175179404181.0,7574445548.0,반기보고서
삼원강재,2022,188931681472.0,8958080794.0,사업보고서
삼원강재,2023,176720989689.0,6644201415.0,반기보고서
삼원강재,2023,182337180236.0,9860769984.0,사업보고서
삼원강재,2024,178818915795.0,6502668760.0,반기보고서
삼원강재,2024,164739989863.0,5253686197.0,사업보고서
삼익THK,2016,100057521276.0,8010545238.0,반기보고서
삼익THK,2016,151017438236.0,13655181537.0,사업보고서
삼익THK,2017,202112739993.0,22354764351.0,반기보고서
삼익THK,2017,168993904399.0,12587666220.0,사업보고서
삼익THK,2018,158519666610.0,17119066701.0,반기보고서
삼익THK,2018,124547565538.0,8383325154.0,사업보고서
삼익THK,2019,111312981712.0,4374962121.0,반기보고서
삼익THK,2019,120695271265.0,3077846366.0,사업보고서
삼익THK,2020,136978094211.0,6812644640.0,반기보고서
삼익THK,2020,126878349700.0,-1075968806.0,사업보고서
삼익THK,2021,154503603696.0,6462806403.0,반기보고서
삼익THK,2021,155981015953.0,8347189387.0,사업보고서
삼익THK,2022,150640044589.0,8152060258.0,반기보고서
삼익THK,2022,188493886735.0,12486368951.0,사업보고서
삼익THK,2023,157765216171.0,6299080139.0,반기보고서
삼익THK,2023,157875258561.0,636402658.0,사업보고서
삼익THK,2024,154946847758.0,2755840196.0,반기보고서
삼익THK,2024,149479211598.0,-2190947683.0,사업보고서
삼익악기,2016,107152460567.0,5333870517.0,반기보고서
삼익악기,2016,101494769680.0,8031105848.0,사업보고서
삼익악기,2017,138626555638.0,6862338134.0,반기보고서
삼익악기,2017,123781237410.0,-1142086424.0,사업보고서
삼익악기,2018,126584856622.0,14299683214.0,반기보고서
삼익악기,2018,113453452476.0,9358339889.0,사업보고서
삼익악기,2019,139942849096.0,15999484978.0,반기보고서
삼익악기,2019,125448691930.0,11672810037.0,사업보고서
삼익악기,2020,119444696121.0,11679963994.0,반기보고서
삼익악기,2020,128413024024.0,8500652331.0,사업보고서
삼익악기,2021,143876139331.0,20103995717.0,반기보고서
삼익악기,2021,151552128490.0,13243130011.0,사업보고서
삼익악기,2022,175142922480.0,11765849879.0,반기보고서
삼익악기,2022,150556664914.0,-209538821.0,사업보고서
삼익악기,2023,143003537318.0,2917396633.0,반기보고서
삼익악기,2023,104925661527.0,3547958754.0,사업보고서
삼익악기,2024,124676776997.0,4383755148.0,반기보고서
삼익악기,2024,105703427830.0,1550445254.0,사업보고서
삼일제약,2016,49170046723.0,1481812141.0,반기보고서
삼일제약,2016,47588018999.0,2371477114.0,사업보고서
삼일제약,2017,44529693638.0,1981705949.0,반기보고서
삼일제약,2017,47508121348.0,-674691086.0,사업보고서
삼일제약,2018,47407558842.0,-1765945492.0,반기보고서
삼일제약,2018,47192307368.0,-3965844916.0,사업보고서
삼일제약,2019,60663892994.0,3626422244.0,반기보고서
삼일제약,2019,60443192920.0,1196417160.0,사업보고서
삼일제약,2020,61864856545.0,5441772157.0,반기보고서
삼일제약,2020,61134135604.0,1096625708.0,사업보고서
삼일제약,2021,66153082992.0,1747546833.0,반기보고서
삼일제약,2021,68093694895.0,-1347806065.0,사업보고서
삼일제약,2022,90816481704.0,4645178543.0,반기보고서
삼일제약,2022,88859626536.0,-628596715.0,사업보고서
삼일제약,2023,94200082468.0,3365722433.0,반기보고서
삼일제약,2023,102145725378.0,3105305327.0,사업보고서
삼일제약,2024,108586888757.0,3212161959.0,반기보고서
삼일제약,2024,111112697685.0,-3099121228.0,사업보고서
삼정펄프,2016,76291203175.0,6261738004.0,반기보고서
삼정펄프,2016,75774187738.0,5606786841.0,사업보고서
삼정펄프,2017,72853324733.0,6264459751.0,반기보고서
삼정펄프,2017,70538472516.0,1386509240.0,사업보고서
삼정펄프,2018,65727697995.0,-237745645.0,반기보고서
삼정펄프,2018,69884929007.0,-4054149400.0,사업보고서
삼정펄프,2019,72192432883.0,969328504.0,반기보고서
삼정펄프,2019,74871832428.0,5732935180.0,사업보고서
삼정펄프,2020,75903782333.0,8887456234.0,반기보고서
삼정펄프,2020,70427234755.0,4672381670.0,사업보고서
삼정펄프,2021,64167149621.0,3539587179.0,반기보고서
삼정펄프,2021,73970031759.0,-2194989285.0,사업보고서
삼정펄프,2022,81816697370.0,1462900241.0,반기보고서
삼정펄프,2022,92647394412.0,3202635158.0,사업보고서
삼정펄프,2023,94420069171.0,6141039336.0,반기보고서
삼정펄프,2023,83887989773.0,1234299989.0,사업보고서
삼정펄프,2024,80475679771.0,3087211852.0,반기보고서
삼정펄프,2024,83408400675.0,1781110972.0,사업보고서
삼진제약,2016,118189642573.0,21490262932.0,반기보고서
삼진제약,2016,121123251365.0,20567833977.0,사업보고서
삼진제약,2017,122817659003.0,23666200566.0,반기보고서
삼진제약,2017,122454268856.0,23280339614.0,사업보고서
삼진제약,2018,129995851348.0,29076214688.0,반기보고서
삼진제약,2018,130020719930.0,30465490727.0,사업보고서
삼진제약,2019,121687943238.0,28710950702.0,반기보고서
삼진제약,2019,120238233847.0,16185653446.0,사업보고서
삼진제약,2020,118956426146.0,20401420196.0,반기보고서
삼진제약,2020,116208463342.0,11840587464.0,사업보고서
삼진제약,2021,119576036380.0,17536829661.0,반기보고서
삼진제약,2021,130494319115.0,16374596537.0,사업보고서
삼진제약,2022,128301043642.0,9266088777.0,반기보고서
삼진제약,2022,145730764810.0,13918233609.0,사업보고서
삼진제약,2023,143109738993.0,7904681083.0,반기보고서
삼진제약,2023,149018794744.0,12579674381.0,사업보고서
삼진제약,2024,143312838827.0,13263626082.0,반기보고서
삼진제약,2024,165037095615.0,18373876718.0,사업보고서
삼천리,2016,1706516683694.0,59806783355.0,반기보고서
삼천리,2016,1356737616878.0,775860581.0,사업보고서
삼천리,2017,1819231691280.0,65010538446.0,반기보고서
삼천리,2017,1475865994229.0,-3874114900.0,사업보고서
삼천리,2018,1859127098204.0,75914450882.0,반기보고서
삼천리,2018,1599012402962.0,6426888831.0,사업보고서
삼천리,2019,1943491016116.0,77596374693.0,반기보고서
삼천리,2019,1518136476806.0,7968941045.0,사업보고서
삼천리,2020,1882194169820.0,66835303988.0,반기보고서
삼천리,2020,1331634410529.0,28943609605.0,사업보고서
삼천리,2021,1916239175467.0,78854923634.0,반기보고서
삼천리,2021,1847076680924.0,-8856857934.0,사업보고서
삼천리,2022,2784952997557.0,117750273471.0,반기보고서
삼천리,2022,3004151874117.0,-26513853921.0,사업보고서
삼천리,2023,3181055428396.0,132105791868.0,반기보고서
삼천리,2023,2482985832771.0,42384725377.0,사업보고서
삼천리,2024,2746451934828.0,105145621000.0,반기보고서
삼천리,2024,2374075497345.0,9156955748.0,사업보고서
삼호개발,2016,130391043867.0,5080758615.0,반기보고서
삼호개발,2016,144066746834.0,17096796375.0,사업보고서
삼호개발,2017,127781768735.0,14355741438.0,반기보고서
삼호개발,2017,137934791163.0,9841301902.0,사업보고서
삼호개발,2018,120983543032.0,5188978709.0,반기보고서
삼호개발,2018,177684331247.0,19220389423.0,사업보고서
삼호개발,2019,166583893369.0,7045854751.0,반기보고서
삼호개발,2019,197997802495.0,16520127500.0,사업보고서
삼호개발,2020,176779062825.0,6637810368.0,반기보고서
삼호개발,2020,186600484616.0,6990518522.0,사업보고서
삼호개발,2021,160449664961.0,3574530992.0,반기보고서
삼호개발,2021,156809405658.0,9510142591.0,사업보고서
삼호개발,2022,142071232877.0,3956225782.0,반기보고서
삼호개발,2022,165450881293.0,513175715.0,사업보고서
삼호개발,2023,171023464115.0,5147629591.0,반기보고서
